방송일시,노출(분),상품명,상품군,판매단가,월,일,시,요일,휴일,프라임,파트,브랜드,분,취급액_로그,결제유형,성별,Mean,Std
2019-08-28 10:40:00,20.0,하늘내린 용대리황태10마리,농수축,32900,8,28,10,Wednesday,0,2,Later,하늘내린,40,18.054344998671322,해당없음,해당없음,17.463370146499184,0.5134690715381528
2019-08-28 14:00:00,20.0,명인 김규흔의 영양 강정바 60개+무료체험5개,농수축,33900,8,28,14,Wednesday,0,2,First,명인,00,16.925508577646607,해당없음,해당없음,17.003221696578162,0.5969092076961314
2019-08-28 14:20:00,20.0,명인 김규흔의 영양 강정바 60개+무료체험5개,농수축,33900,8,28,14,Wednesday,0,2,Middle,명인,20,17.19330283118011,해당없음,해당없음,17.003221696578162,0.5969092076961314
2019-08-28 14:40:00,20.0,명인 김규흔의 영양 강정바 60개+무료체험5개,농수축,33900,8,28,14,Wednesday,0,2,Later,명인,40,17.602944922047424,해당없음,해당없음,17.003221696578162,0.5969092076961314
2019-08-28 15:00:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,8,28,15,Wednesday,0,1,First,,00,17.4376624300275,해당없음,해당없음,17.479815361937597,0.40907496085586503
2019-08-28 15:20:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,8,28,15,Wednesday,0,1,Middle,,20,17.805272079993934,해당없음,해당없음,17.479815361937597,0.40907496085586503
2019-08-28 15:40:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,8,28,15,Wednesday,0,1,Later,,40,18.1319714774507,해당없음,해당없음,17.479815361937597,0.40907496085586503
2019-08-28 16:00:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,8,28,16,Wednesday,0,1,First,김선영,00,17.245748808410845,해당없음,해당없음,17.343674165842696,0.489423454451214
2019-08-28 16:20:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,8,28,16,Wednesday,0,1,Middle,김선영,20,17.511166996357233,해당없음,해당없음,17.343674165842696,0.489423454451214
2019-08-28 16:40:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,8,28,16,Wednesday,0,1,Later,김선영,40,17.749392897745313,해당없음,해당없음,17.343674165842696,0.489423454451214
2019-08-28 17:00:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,8,28,17,Wednesday,0,1,First,송도순,00,16.889869151973453,해당없음,해당없음,17.50850050886508,0.5176407900678945
2019-08-28 17:00:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,8,28,17,Wednesday,0,1,First,송도순,00,16.305155962099448,해당없음,해당없음,17.50850050886508,0.5176407900678945
2019-08-28 17:20:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,8,28,17,Wednesday,0,1,Middle,송도순,20,17.33650376308051,해당없음,해당없음,17.50850050886508,0.5176407900678945
2019-08-28 17:20:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,8,28,17,Wednesday,0,1,Middle,송도순,20,16.850271218485744,해당없음,해당없음,17.50850050886508,0.5176407900678945
2019-08-28 17:40:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,8,28,17,Wednesday,0,1,Later,송도순,40,17.521370032112895,해당없음,해당없음,17.50850050886508,0.5176407900678945
2019-08-28 17:40:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,8,28,17,Wednesday,0,1,Later,송도순,40,16.945817429814486,해당없음,해당없음,17.50850050886508,0.5176407900678945
2019-08-28 18:00:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,8,28,18,Wednesday,0,1,First,피시원,00,17.680944973977827,해당없음,해당없음,17.446748244975918,0.5109744062557777
2019-08-28 18:20:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,8,28,18,Wednesday,0,1,Middle,피시원,20,18.017916983915864,해당없음,해당없음,17.446748244975918,0.5109744062557777
2019-08-28 18:40:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,8,28,18,Wednesday,0,1,Later,피시원,40,18.179856811783075,해당없음,해당없음,17.446748244975918,0.5109744062557777
2019-08-28 21:00:00,20.0,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,8,28,21,Wednesday,0,4,First,,00,17.19398505251916,해당없음,해당없음,17.53779021413972,0.7191577378843822
2019-08-28 21:20:00,20.0,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,8,28,21,Wednesday,0,4,Middle,,20,17.86545032620947,해당없음,해당없음,17.53779021413972,0.7191577378843822
2019-08-28 21:40:00,20.0,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,8,28,21,Wednesday,0,4,Later,,40,18.283496975229497,해당없음,해당없음,17.53779021413972,0.7191577378843822
2019-08-29 10:00:00,20.0,이정섭의 비가린 배추김치 10kg,농수축,42900,8,29,10,Thursday,0,2,First,이정섭,00,16.608698159035278,해당없음,해당없음,17.31630736713789,0.44312886367991305
2019-08-29 10:20:00,20.0,이정섭의 비가린 배추김치 10kg,농수축,42900,8,29,10,Thursday,0,2,Middle,이정섭,20,17.3094997996084,해당없음,해당없음,17.31630736713789,0.44312886367991305
2019-08-29 10:40:00,20.0,이정섭의 비가린 배추김치 10kg,농수축,42900,8,29,10,Thursday,0,2,Later,이정섭,40,17.405094400982634,해당없음,해당없음,17.31630736713789,0.44312886367991305
2019-08-29 11:00:00,20.0,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,8,29,11,Thursday,0,2,First,,00,17.51972187607519,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-08-29 11:20:00,20.0,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,8,29,11,Thursday,0,2,Middle,,20,17.748962318805713,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-08-29 11:40:00,20.0,영광 生 모시떡 130개(동부기피80개+검정깨50개),농수축,40900,8,29,11,Thursday,0,2,Later,,40,18.088879580861036,해당없음,해당없음,17.270514258014867,0.41249207076859007
2019-08-29 13:00:00,20.0,소들녘 소 갈비탕 10팩,농수축,50900,8,29,13,Thursday,0,2,First,소들녘,00,17.17362644992398,해당없음,해당없음,17.315174189280473,0.3528666553573939
2019-08-29 13:20:00,20.0,소들녘 소 갈비탕 10팩,농수축,50900,8,29,13,Thursday,0,2,Middle,소들녘,20,17.614879850240452,해당없음,해당없음,17.315174189280473,0.3528666553573939
2019-08-29 13:40:00,20.0,소들녘 소 갈비탕 10팩,농수축,50900,8,29,13,Thursday,0,2,Later,소들녘,40,17.50661254043131,해당없음,해당없음,17.315174189280473,0.3528666553573939
2019-08-29 15:00:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,8,29,15,Thursday,0,1,First,,00,16.495367024695703,해당없음,해당없음,17.300088850609864,0.6900574603526894
2019-08-29 15:10:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,8,29,15,Thursday,0,1,First,,10,17.101371907613096,해당없음,해당없음,17.300088850609864,0.6900574603526894
2019-08-29 15:20:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,8,29,15,Thursday,0,1,First,,20,17.08332891634549,해당없음,해당없음,17.300088850609864,0.6900574603526894
2019-08-29 15:30:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,8,29,15,Thursday,0,1,Middle,,30,17.04048773169045,해당없음,해당없음,17.300088850609864,0.6900574603526894
2019-08-29 15:40:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,8,29,15,Thursday,0,1,Middle,,40,17.265117078834116,해당없음,해당없음,17.300088850609864,0.6900574603526894
2019-08-29 15:50:00,10.0,고칼슘검은콩두유48팩+호두아몬드 두유48팩,농수축,30900,8,29,15,Thursday,0,1,Later,,50,17.44758153700255,해당없음,해당없음,17.300088850609864,0.6900574603526894
2019-08-29 16:00:00,20.0,피시원 국내산 절단 햇 꽃게 7팩,농수축,49900,8,29,16,Thursday,0,1,First,피시원,00,17.94107920174698,해당없음,해당없음,17.332443645486883,0.6490141920948747
2019-08-29 16:20:00,20.0,피시원 국내산 절단 햇 꽃게 7팩,농수축,49900,8,29,16,Thursday,0,1,Middle,피시원,20,18.546775805476514,해당없음,해당없음,17.332443645486883,0.6490141920948747
2019-08-29 16:40:00,20.0,피시원 국내산 절단 햇 꽃게 7팩,농수축,49900,8,29,16,Thursday,0,1,Later,피시원,40,18.52289431316432,해당없음,해당없음,17.332443645486883,0.6490141920948747
2019-08-29 17:00:00,20.0,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900,8,29,17,Thursday,0,1,First,유귀열,00,17.438730863271935,해당없음,해당없음,17.37471017723967,0.6250694546628975
2019-08-29 17:20:00,20.0,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900,8,29,17,Thursday,0,1,Middle,유귀열,20,17.978121060856463,해당없음,해당없음,17.37471017723967,0.6250694546628975
2019-08-29 17:40:00,20.0,유귀열의 The귀한 소한마리찜 7팩+무료체험1팩,농수축,60900,8,29,17,Thursday,0,1,Later,유귀열,40,18.25894973925442,해당없음,해당없음,17.37471017723967,0.6250694546628975
2019-08-29 18:00:00,20.0,안동간고등어 20팩,농수축,30900,8,29,18,Thursday,0,1,First,,00,17.080964578593054,해당없음,해당없음,17.472059316997104,0.49686012464092366
2019-08-29 18:20:00,20.0,안동간고등어 20팩,농수축,30900,8,29,18,Thursday,0,1,Middle,,20,17.45006581334761,해당없음,해당없음,17.472059316997104,0.49686012464092366
2019-08-29 18:40:00,20.0,안동간고등어 20팩,농수축,30900,8,29,18,Thursday,0,1,Later,,40,17.850175884684774,해당없음,해당없음,17.472059316997104,0.49686012464092366
2019-08-29 19:00:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,8,29,19,Thursday,0,3,First,,00,17.259863209940356,해당없음,해당없음,16.928989123457455,1.0308732913480774
2019-08-29 19:20:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,8,29,19,Thursday,0,3,Middle,,20,17.642977351834254,해당없음,해당없음,16.928989123457455,1.0308732913480774
2019-08-29 19:40:00,20.0,AAB의 소곱창전골 800g x 8팩,농수축,55900,8,29,19,Thursday,0,3,Later,,40,17.65192600588394,해당없음,해당없음,16.928989123457455,1.0308732913480774
2019-08-29 21:00:00,20.0,"유귀열의 The 귀한 갓김치3kg+열무김치3kg, 총6kg",농수축,38900,8,29,21,Thursday,0,4,First,유귀열,00,17.430258962735135,해당없음,해당없음,17.906901936182113,0.349133206655294
2019-08-29 21:20:00,20.0,"유귀열의 The 귀한 갓김치3kg+열무김치3kg, 총6kg",농수축,38900,8,29,21,Thursday,0,4,Middle,유귀열,20,17.96416967928718,해당없음,해당없음,17.906901936182113,0.349133206655294
2019-08-29 21:40:00,20.0,"유귀열의 The 귀한 갓김치3kg+열무김치3kg, 총6kg",농수축,38900,8,29,21,Thursday,0,4,Later,유귀열,40,18.427845019136385,해당없음,해당없음,17.906901936182113,0.349133206655294
2019-08-29 22:00:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,8,29,22,Thursday,0,4,First,,00,17.61227982636176,해당없음,해당없음,17.73034458722985,0.35606888240163215
2019-08-29 22:20:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,8,29,22,Thursday,0,4,Middle,,20,17.60870498134285,해당없음,해당없음,17.73034458722985,0.35606888240163215
2019-08-29 22:40:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,8,29,22,Thursday,0,4,Later,,40,17.772181828394515,해당없음,해당없음,17.73034458722985,0.35606888240163215
2019-08-30 10:00:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,8,30,10,Friday,0,2,First,임성근,00,17.104098995243774,해당없음,해당없음,17.218802516408406,0.5089005980380129
2019-08-30 10:20:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,8,30,10,Friday,0,2,Middle,임성근,20,17.801471521094506,해당없음,해당없음,17.218802516408406,0.5089005980380129
2019-08-30 10:40:00,20.0,임성근의 녹용도가니탕 풀세트,농수축,55900,8,30,10,Friday,0,2,Later,임성근,40,17.916615550229583,해당없음,해당없음,17.218802516408406,0.5089005980380129
2019-08-30 11:00:00,20.0,현대어찬 손질갈치,농수축,36900,8,30,11,Friday,0,2,First,현대어찬,00,17.21980314453373,해당없음,해당없음,17.595818743783024,0.3292046427292016
2019-08-30 11:20:00,20.0,현대어찬 손질갈치,농수축,36900,8,30,11,Friday,0,2,Middle,현대어찬,20,17.858140684499695,해당없음,해당없음,17.595818743783024,0.3292046427292016
2019-08-30 11:40:00,20.0,현대어찬 손질갈치,농수축,36900,8,30,11,Friday,0,2,Later,현대어찬,40,18.051571672804855,해당없음,해당없음,17.595818743783024,0.3292046427292016
2019-08-30 12:00:00,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900,8,30,12,Friday,0,3,First,농협,00,17.07687099443863,해당없음,해당없음,17.10310815203817,0.9124523368626108
2019-08-30 12:20:00,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900,8,30,12,Friday,0,3,Middle,농협,20,17.223749754415476,해당없음,해당없음,17.10310815203817,0.9124523368626108
2019-08-30 12:40:00,20.0,멋진밥상 흥양농협 쌀 20kg,농수축,59900,8,30,12,Friday,0,3,Later,농협,40,17.548956985403336,해당없음,해당없음,17.10310815203817,0.9124523368626108
2019-08-30 16:00:00,20.0,참바다손질낙지100미+양념장+연포탕육수,농수축,44900,8,30,16,Friday,0,1,First,참바다,00,17.41186345440047,해당없음,해당없음,17.45651341056295,0.35346869234928574
2019-08-30 16:20:00,20.0,참바다손질낙지100미+양념장+연포탕육수,농수축,44900,8,30,16,Friday,0,1,Middle,참바다,20,17.862414045586238,해당없음,해당없음,17.45651341056295,0.35346869234928574
2019-08-30 16:40:00,20.0,참바다손질낙지100미+양념장+연포탕육수,농수축,44900,8,30,16,Friday,0,1,Later,참바다,40,18.04206689249488,해당없음,해당없음,17.45651341056295,0.35346869234928574
2019-08-30 17:00:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,8,30,17,Friday,0,1,First,김선영,00,17.26069292660782,해당없음,해당없음,17.530533870837242,0.4020530919697775
2019-08-30 17:20:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,8,30,17,Friday,0,1,Middle,김선영,20,17.941983433937896,해당없음,해당없음,17.530533870837242,0.4020530919697775
2019-08-30 17:40:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,8,30,17,Friday,0,1,Later,김선영,40,18.282372244816663,해당없음,해당없음,17.530533870837242,0.4020530919697775
2019-08-30 18:00:00,20.0,잔다리 전두부세트,농수축,29900,8,30,18,Friday,0,1,First,,00,16.818417035266265,해당없음,해당없음,17.487580951017705,0.3604363852106691
2019-08-30 18:20:00,20.0,잔다리 전두부세트,농수축,29900,8,30,18,Friday,0,1,Middle,,20,17.18073527916761,해당없음,해당없음,17.487580951017705,0.3604363852106691
2019-08-30 18:40:00,20.0,잔다리 전두부세트,농수축,29900,8,30,18,Friday,0,1,Later,,40,17.190021674363923,해당없음,해당없음,17.487580951017705,0.3604363852106691
2019-08-31 12:00:00,20.0,청정수산 완도활전복 35미,농수축,59900,8,31,12,Saturday,1,3,First,,00,16.997265862729034,해당없음,해당없음,17.053131259403475,1.2188253375590168
2019-08-31 12:20:00,20.0,청정수산 완도활전복 35미,농수축,59900,8,31,12,Saturday,1,3,Middle,,20,17.76988398926615,해당없음,해당없음,17.053131259403475,1.2188253375590168
2019-08-31 12:40:00,20.0,청정수산 완도활전복 35미,농수축,59900,8,31,12,Saturday,1,3,Later,,40,17.914693396826625,해당없음,해당없음,17.053131259403475,1.2188253375590168
2019-08-31 15:00:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,8,31,15,Saturday,1,1,First,피시원,00,17.83583175983759,해당없음,해당없음,17.27928248376283,1.0020897301898244
2019-08-31 15:20:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,8,31,15,Saturday,1,1,Middle,피시원,20,18.289181570684846,해당없음,해당없음,17.27928248376283,1.0020897301898244
2019-08-31 15:40:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,8,31,15,Saturday,1,1,Later,피시원,40,18.566718603669074,해당없음,해당없음,17.27928248376283,1.0020897301898244
2019-08-31 16:00:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,8,31,16,Saturday,1,1,First,송도순,00,17.09829970857613,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-08-31 16:00:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,8,31,16,Saturday,1,1,First,송도순,00,16.633610264210443,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-08-31 16:20:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,8,31,16,Saturday,1,1,Middle,송도순,20,17.727113475167716,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-08-31 16:20:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,8,31,16,Saturday,1,1,Middle,송도순,20,17.083214641514395,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-08-31 16:40:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,8,31,16,Saturday,1,1,Later,송도순,40,17.950036909819207,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-08-31 16:40:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,8,31,16,Saturday,1,1,Later,송도순,40,17.347589992514333,해당없음,해당없음,17.574435878426794,0.6605032077853323
2019-08-31 17:00:00,20.0,안동간고등어 20팩,농수축,30900,8,31,17,Saturday,1,1,First,,00,17.337656330625908,해당없음,해당없음,17.76241875094352,0.43373373965705997
2019-08-31 17:20:00,20.0,안동간고등어 20팩,농수축,30900,8,31,17,Saturday,1,1,Middle,,20,17.7697497855255,해당없음,해당없음,17.76241875094352,0.43373373965705997
2019-08-31 17:40:00,20.0,안동간고등어 20팩,농수축,30900,8,31,17,Saturday,1,1,Later,,40,18.023094515792884,해당없음,해당없음,17.76241875094352,0.43373373965705997
2019-08-31 20:20:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,8,31,20,Saturday,1,3,First,,20,16.84897204832827,해당없음,해당없음,17.29509652072678,0.5275587385532708
2019-08-31 20:40:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,8,31,20,Saturday,1,3,Middle,,40,17.35281102261877,해당없음,해당없음,17.29509652072678,0.5275587385532708
2019-08-31 21:00:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,8,31,21,Saturday,1,4,Later,,00,17.749686368033554,해당없음,해당없음,17.73525876604502,0.380579483097873
2019-08-31 21:20:00,20.0,현대어찬 손질갈치,농수축,36900,8,31,21,Saturday,1,4,First,현대어찬,20,17.17796711131,해당없음,해당없음,17.73525876604502,0.380579483097873
2019-08-31 21:40:00,20.0,현대어찬 손질갈치,농수축,36900,8,31,21,Saturday,1,4,Middle,현대어찬,40,17.72557164007888,해당없음,해당없음,17.73525876604502,0.380579483097873
2019-08-31 22:00:00,20.0,현대어찬 손질갈치,농수축,36900,8,31,22,Saturday,1,4,Later,현대어찬,00,17.769826475582672,해당없음,해당없음,17.884887277897352,0.29713835149804174
2019-09-01 01:20:00,20.0,하늘내린 용대리황태10마리,농수축,32900,9,1,1,Sunday,1,4,First,하늘내린,20,16.393072350912547,해당없음,해당없음,16.48965433027679,0.6266603284329975
2019-09-01 01:40:00,15.333333333333336,하늘내린 용대리황태10마리,농수축,32900,9,1,1,Sunday,1,4,First,하늘내린,40,16.598297105180503,해당없음,해당없음,16.48965433027679,0.6266603284329975
2019-09-01 10:00:00,20.0,하늘내린 용대리황태10마리,농수축,32900,9,1,10,Sunday,1,2,Middle,하늘내린,00,17.1642912074013,해당없음,해당없음,17.423965620447213,0.488101294747018
2019-09-01 10:20:00,20.0,하늘내린 용대리황태10마리,농수축,32900,9,1,10,Sunday,1,2,Middle,하늘내린,20,17.74088404776056,해당없음,해당없음,17.423965620447213,0.488101294747018
2019-09-01 10:40:00,20.0,하늘내린 용대리황태10마리,농수축,32900,9,1,10,Sunday,1,2,Later,하늘내린,40,18.309525694586203,해당없음,해당없음,17.423965620447213,0.488101294747018
2019-09-01 14:00:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,9,1,14,Sunday,1,2,First,김선영,00,17.658119174508062,해당없음,해당없음,17.711862452524503,0.3966202899118654
2019-09-01 14:20:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,9,1,14,Sunday,1,2,Middle,김선영,20,18.187070103288313,해당없음,해당없음,17.711862452524503,0.3966202899118654
2019-09-01 14:40:00,20.0,김선영 정성한끼 LA갈비 6팩,농수축,59900,9,1,14,Sunday,1,2,Later,김선영,40,18.409912979091036,해당없음,해당없음,17.711862452524503,0.3966202899118654
2019-09-01 16:00:00,20.0,현대어찬 손질갈치,농수축,36900,9,1,16,Sunday,1,1,First,현대어찬,00,17.391529217293364,해당없음,해당없음,17.758006039010873,0.7021797294098469
2019-09-01 16:20:00,20.0,현대어찬 손질갈치,농수축,36900,9,1,16,Sunday,1,1,Middle,현대어찬,20,17.91835225044032,해당없음,해당없음,17.758006039010873,0.7021797294098469
2019-09-01 16:40:00,20.0,현대어찬 손질갈치,농수축,36900,9,1,16,Sunday,1,1,Later,현대어찬,40,18.046627089798296,해당없음,해당없음,17.758006039010873,0.7021797294098469
2019-09-01 18:00:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,9,1,18,Sunday,1,1,First,,00,17.598381140498454,해당없음,해당없음,17.485401581579364,0.5623117122050212
2019-09-01 18:20:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,9,1,18,Sunday,1,1,Middle,,20,18.244444633214314,해당없음,해당없음,17.485401581579364,0.5623117122050212
2019-09-01 18:40:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,9,1,18,Sunday,1,1,Later,,40,18.19769967943646,해당없음,해당없음,17.485401581579364,0.5623117122050212
2019-09-02 10:00:00,20.0,유귀열의 The 귀한 치마살,농수축,55900,9,2,10,Monday,0,2,First,유귀열,00,16.472127103951635,해당없음,해당없음,17.532586698397715,0.4411369771368718
2019-09-02 10:20:00,20.0,유귀열의 The 귀한 치마살,농수축,55900,9,2,10,Monday,0,2,Middle,유귀열,20,17.39032505579024,해당없음,해당없음,17.532586698397715,0.4411369771368718
2019-09-02 10:40:00,20.0,유귀열의 The 귀한 치마살,농수축,55900,9,2,10,Monday,0,2,Later,유귀열,40,17.453491376644674,해당없음,해당없음,17.532586698397715,0.4411369771368718
2019-09-02 11:00:00,20.0,이정섭의 비가린 배추김치 10kg,농수축,42900,9,2,11,Monday,0,2,First,이정섭,00,16.469948989617833,해당없음,해당없음,17.46838126143248,0.4481479232583579
2019-09-02 11:20:00,20.0,이정섭의 비가린 배추김치 10kg,농수축,42900,9,2,11,Monday,0,2,Middle,이정섭,20,16.873466174698397,해당없음,해당없음,17.46838126143248,0.4481479232583579
2019-09-02 11:40:00,20.0,이정섭의 비가린 배추김치 10kg,농수축,42900,9,2,11,Monday,0,2,Later,이정섭,40,17.335231441810535,해당없음,해당없음,17.46838126143248,0.4481479232583579
2019-09-02 15:00:00,20.0,명인 김규흔의 영양 강정바 60개+무료체험5개,농수축,33900,9,2,15,Monday,0,1,First,명인,00,17.111495561143897,해당없음,해당없음,17.17312835079714,0.6749874403655421
2019-09-02 15:20:00,20.0,명인 김규흔의 영양 강정바 60개+무료체험5개,농수축,33900,9,2,15,Monday,0,1,Middle,명인,20,17.384310591747667,해당없음,해당없음,17.17312835079714,0.6749874403655421
2019-09-02 15:40:00,20.0,명인 김규흔의 영양 강정바 60개+무료체험5개,농수축,33900,9,2,15,Monday,0,1,Later,명인,40,17.560510387342486,해당없음,해당없음,17.17312835079714,0.6749874403655421
2019-09-02 16:00:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,9,2,16,Monday,0,1,First,피시원,00,17.676261321414845,해당없음,해당없음,17.322418067873677,0.6503901181566315
2019-09-02 16:20:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,9,2,16,Monday,0,1,Middle,피시원,20,18.244671224272093,해당없음,해당없음,17.322418067873677,0.6503901181566315
2019-09-02 16:40:00,20.0,피시원 국내산 햇 손질문어 8팩,농수축,49900,9,2,16,Monday,0,1,Later,피시원,40,18.34747544119309,해당없음,해당없음,17.322418067873677,0.6503901181566315
2019-09-02 17:00:00,20.0,현대어찬 손질갈치,농수축,36900,9,2,17,Monday,0,1,First,현대어찬,00,17.01483652358776,해당없음,해당없음,17.571000427895985,0.39213270703261766
2019-09-02 17:20:00,20.0,현대어찬 손질갈치,농수축,36900,9,2,17,Monday,0,1,Middle,현대어찬,20,17.889091030833647,해당없음,해당없음,17.571000427895985,0.39213270703261766
2019-09-02 17:40:00,20.0,현대어찬 손질갈치,농수축,36900,9,2,17,Monday,0,1,Later,현대어찬,40,17.960453172949467,해당없음,해당없음,17.571000427895985,0.39213270703261766
2019-09-02 20:00:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,9,2,20,Monday,0,3,First,,00,16.92733555050512,해당없음,해당없음,17.470723151559575,0.47123590500580037
2019-09-02 20:20:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,9,2,20,Monday,0,3,Middle,,20,17.587627610648266,해당없음,해당없음,17.470723151559575,0.47123590500580037
2019-09-02 20:40:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,9,2,20,Monday,0,3,Later,,40,17.749960195953978,해당없음,해당없음,17.470723151559575,0.47123590500580037
2019-09-03 10:00:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,9,3,10,Tuesday,0,2,First,송도순,00,16.961729664792202,해당없음,해당없음,17.30879895034457,0.5090380096337074
2019-09-03 10:00:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,9,3,10,Tuesday,0,2,First,송도순,00,16.81398905718629,해당없음,해당없음,17.30879895034457,0.5090380096337074
2019-09-03 10:20:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,9,3,10,Tuesday,0,2,Middle,송도순,20,17.552727692940127,해당없음,해당없음,17.30879895034457,0.5090380096337074
2019-09-03 10:20:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,9,3,10,Tuesday,0,2,Middle,송도순,20,17.409254816963173,해당없음,해당없음,17.30879895034457,0.5090380096337074
2019-09-03 10:40:00,20.0,깐깐송도순 포기김치 10kg,농수축,38900,9,3,10,Tuesday,0,2,Later,송도순,40,17.71990453622793,해당없음,해당없음,17.30879895034457,0.5090380096337074
2019-09-03 10:40:00,20.0,깐깐송도순 포기김치 8kg+ 백김치 2kg,농수축,38900,9,3,10,Tuesday,0,2,Later,송도순,40,17.382674253394114,해당없음,해당없음,17.30879895034457,0.5090380096337074
2019-09-03 11:00:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,9,3,11,Tuesday,0,2,First,,00,17.82790364753503,해당없음,해당없음,17.364765155919727,0.5246426857654489
2019-09-03 11:20:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,9,3,11,Tuesday,0,2,First,,20,18.08298175517833,해당없음,해당없음,17.364765155919727,0.5246426857654489
2019-09-03 11:40:00,20.0,궁중 손질새우 200미 + 동태포 400g,농수축,43900,9,3,11,Tuesday,0,2,First,,40,17.97779410319457,해당없음,해당없음,17.364765155919727,0.5246426857654489
2019-09-03 14:00:00,20.0,청정수산 완도활전복 35미,농수축,59900,9,3,14,Tuesday,0,2,First,,00,17.51594796091194,해당없음,해당없음,17.457615370495898,0.3390878506581207
